index,loss rate,depolarizing rate,gate error rate,memory error,measurement error,number of hops,trajectory,experiment,fidelity,total time,fidelity estimation time,fidelity estimated edges,label resource produced,base Bell pairs attempted,distance,XX commute,XX anti-commute,YY commute,YY anti-commute,ZZ commute,ZZ anti-commute
46,0.3,0.025,0.002,0.01,0.0025,4,7,1-2G-DirectedEncoded,0.5675,2.1570300000025138,2.156890000002513,"Node 0, Node 4",9001,725153,100,2268,732,1969,1031,2168,832
46,0.3,0.025,0.002,0.01,0.0025,4,7,HG-END2ENDPurifiedEncoded,0.6938333333333333,5.476636666669884,5.476360000003231,"Node 0, Node 4",9001,1400708,100,2623,377,2227,773,2313,687
46,0.3,0.025,0.002,0.01,0.0025,4,7,2G-NonLocalCNOT,0.433,4.843276666668379,4.842983333335043,"Node 0, Node 4",9001,1420911,100,1944,1056,1688,1312,1966,1034
46,0.3,0.025,0.002,0.01,0.0025,4,8,0G,0.6890000000000001,0.645539999999882,0.6453799999998827,"Node 0, Node 4",9001,202669,100,2431,569,2298,702,2405,595
46,0.3,0.025,0.002,0.01,0.0025,4,8,E2E-1G-Ss-Dp,0.6458333333333334,5.573120000003099,5.572193333336432,"Node 0, Node 4",9001,1424114,100,2475,525,2187,813,2213,787
46,0.3,0.025,0.002,0.01,0.0025,4,8,1G-Ss-Dp,0.6655,2.1457900000023953,2.145543333335728,"Node 0, Node 4",9001,724035,100,2502,498,2160,840,2331,669
46,0.3,0.025,0.002,0.01,0.0025,4,8,1-2G-DirectedEncoded,0.5663333333333334,2.1703000000024435,2.1701500000024425,"Node 0, Node 4",9001,730464,100,2239,761,1976,1024,2183,817
46,0.3,0.025,0.002,0.01,0.0025,4,8,HG-END2ENDPurifiedEncoded,0.6915,5.550650000003152,5.5504866666697925,"Node 0, Node 4",9001,1418373,100,2646,354,2204,796,2299,701
46,0.3,0.025,0.002,0.01,0.0025,4,8,2G-NonLocalCNOT,0.4415,4.830860000002005,4.830350000002005,"Node 0, Node 4",9001,1414058,100,1981,1019,1722,1278,1946,1054
46,0.3,0.025,0.002,0.01,0.0025,4,9,0G,0.682,0.6424633333332299,0.6423333333332305,"Node 0, Node 4",9001,202325,100,2418,582,2269,731,2405,595
46,0.3,0.025,0.002,0.01,0.0025,4,9,E2E-1G-Ss-Dp,0.6398333333333334,5.4742200000032675,5.473473333336564,"Node 0, Node 4",9001,1400628,100,2503,497,2153,847,2183,817
46,0.3,0.025,0.002,0.01,0.0025,4,9,1G-Ss-Dp,0.6441666666666667,2.145363333335809,2.1452666666691425,"Node 0, Node 4",9001,723336,100,2417,583,2151,849,2297,703
46,0.3,0.025,0.002,0.01,0.0025,4,9,1-2G-DirectedEncoded,0.57,2.1643833333358247,2.1641933333358248,"Node 0, Node 4",9001,726880,100,2242,758,1965,1035,2213,787
46,0.3,0.025,0.002,0.01,0.0025,4,9,HG-END2ENDPurifiedEncoded,0.6848333333333333,5.570063333336611,5.56930333333661,"Node 0, Node 4",9001,1425651,100,2645,355,2212,788,2252,748
46,0.3,0.025,0.002,0.01,0.0025,4,9,2G-NonLocalCNOT,0.4451666666666666,4.848706666668422,4.848126666668424,"Node 0, Node 4",9001,1415836,100,1991,1009,1761,1239,1919,1081
47,0.3,0.025,0.002,0.01,0.005,4,0,0G,0.6658333333333333,0.6451499999998864,0.6451399999998865,"Node 0, Node 4",9001,203239,100,2315,685,2294,706,2386,614
47,0.3,0.025,0.002,0.01,0.005,4,0,E2E-1G-Ss-Dp,0.6313333333333333,5.64993666666963,5.647713333336299,"Node 0, Node 4",9001,1445968,100,2454,546,2113,887,2221,779
47,0.3,0.025,0.002,0.01,0.005,4,0,1G-Ss-Dp,0.6346666666666667,2.180466666669152,2.1801733333358184,"Node 0, Node 4",9001,732930,100,2427,573,2074,926,2307,693
47,0.3,0.025,0.002,0.01,0.005,4,0,1-2G-DirectedEncoded,0.5525,2.16792000000247,2.16768000000247,"Node 0, Node 4",9001,727171,100,2258,742,1927,1073,2130,870
47,0.3,0.025,0.002,0.01,0.005,4,0,HG-END2ENDPurifiedEncoded,0.6806666666666668,5.712140000003151,5.708680000003155,"Node 0, Node 4",9001,1463010,100,2587,413,2211,789,2286,714
47,0.3,0.025,0.002,0.01,0.005,4,0,2G-NonLocalCNOT,0.4085,4.846036666668583,4.845096666668599,"Node 0, Node 4",9001,1417507,100,1935,1065,1604,1396,1912,1088
47,0.3,0.025,0.002,0.01,0.005,4,1,0G,0.668,0.6447566666665664,0.6446799999998993,"Node 0, Node 4",9001,202479,100,2362,638,2294,706,2352,648
47,0.3,0.025,0.002,0.01,0.005,4,1,E2E-1G-Ss-Dp,0.6433333333333333,5.604666666669766,5.604073333336433,"Node 0, Node 4",9001,1433805,100,2450,550,2166,834,2244,756
47,0.3,0.025,0.002,0.01,0.005,4,1,1G-Ss-Dp,0.6456666666666667,2.1707266666691583,2.1705500000024913,"Node 0, Node 4",9001,730378,100,2441,559,2165,835,2268,732
47,0.3,0.025,0.002,0.01,0.005,4,1,1-2G-DirectedEncoded,0.5633333333333334,2.1713900000025474,2.17110333333588,"Node 0, Node 4",9001,729977,100,2277,723,1896,1104,2207,793
47,0.3,0.025,0.002,0.01,0.005,4,1,HG-END2ENDPurifiedEncoded,0.6841666666666667,5.733166666669697,5.7327733333363655,"Node 0, Node 4",9001,1463771,100,2623,377,2179,821,2303,697
47,0.3,0.025,0.002,0.01,0.005,4,1,2G-NonLocalCNOT,0.4075,4.836746666668454,4.83616333333512,"Node 0, Node 4",9001,1417243,100,1891,1109,1662,1338,1892,1108
47,0.3,0.025,0.002,0.01,0.005,4,2,0G,0.676,0.643899999999901,0.6438699999999011,"Node 0, Node 4",9001,202467,100,2346,654,2304,696,2406,594
47,0.3,0.025,0.002,0.01,0.005,4,2,E2E-1G-Ss-Dp,0.6373333333333333,5.592100000003213,5.591480000003217,"Node 0, Node 4",9001,1430573,100,2440,560,2150,850,2234,766
47,0.3,0.025,0.002,0.01,0.005,4,2,1G-Ss-Dp,0.6438333333333333,2.143023333335757,2.1429233333357565,"Node 0, Node 4",9001,724264,100,2442,558,2144,856,2277,723
47,0.3,0.025,0.002,0.01,0.005,4,2,1-2G-DirectedEncoded,0.5478333333333333,2.1819033333358595,2.181426666669192,"Node 0, Node 4",9001,734846,100,2222,778,1898,1102,2167,833
47,0.3,0.025,0.002,0.01,0.005,4,2,HG-END2ENDPurifiedEncoded,0.6813333333333333,5.71022666666965,5.709506666669648,"Node 0, Node 4",9001,1460820,100,2618,382,2178,822,2292,708
47,0.3,0.025,0.002,0.01,0.005,4,2,2G-NonLocalCNOT,0.4121666666666667,4.855530000001622,4.855216666668287,"Node 0, Node 4",9001,1416339,100,1911,1089,1650,1350,1912,1088
47,0.3,0.025,0.002,0.01,0.005,4,3,0G,0.6666666666666667,0.6435899999999007,0.6435233333332336,"Node 0, Node 4",9001,202931,100,2370,630,2244,756,2386,614
47,0.3,0.025,0.002,0.01,0.005,4,3,E2E-1G-Ss-Dp,0.6276666666666667,5.713910000003066,5.712950000003073,"Node 0, Node 4",9001,1459494,100,2448,552,2136,864,2182,818
47,0.3,0.025,0.002,0.01,0.005,4,3,1G-Ss-Dp,0.6328333333333334,2.1653066666691263,2.165023333335793,"Node 0, Node 4",9001,727716,100,2403,597,2093,907,2301,699
47,0.3,0.025,0.002,0.01,0.005,4,3,1-2G-DirectedEncoded,0.5596666666666666,2.171253333335862,2.171033333335862,"Node 0, Node 4",9001,729221,100,2217,783,1958,1042,2183,817
47,0.3,0.025,0.002,0.01,0.005,4,3,HG-END2ENDPurifiedEncoded,0.6671666666666667,5.8244600000029605,5.8243600000029545,"Node 0, Node 4",9001,1491380,100,2581,419,2182,818,2240,760
47,0.3,0.025,0.002,0.01,0.005,4,3,2G-NonLocalCNOT,0.4105,4.838540000001818,4.8378933333351695,"Node 0, Node 4",9001,1415673,100,1909,1091,1631,1369,1923,1077
47,0.3,0.025,0.002,0.01,0.005,4,4,0G,0.6643333333333332,0.6425599999999028,0.642509999999903,"Node 0, Node 4",9001,202055,100,2366,634,2259,741,2361,639
47,0.3,0.025,0.002,0.01,0.005,4,4,E2E-1G-Ss-Dp,0.6326666666666666,5.65525000000315,5.653513333336484,"Node 0, Node 4",9001,1444922,100,2506,494,2118,882,2172,828
47,0.3,0.025,0.002,0.01,0.005,4,4,1G-Ss-Dp,0.6428333333333334,2.179286666669232,2.1791300000025653,"Node 0, Node 4",9001,733748,100,2403,597,2147,853,2307,693
47,0.3,0.025,0.002,0.01,0.005,4,4,1-2G-DirectedEncoded,0.5536666666666666,2.1848700000024874,2.1845166666691536,"Node 0, Node 4",9001,732559,100,2193,807,1938,1062,2191,809
47,0.3,0.025,0.002,0.01,0.005,4,4,HG-END2ENDPurifiedEncoded,0.6875000000000001,5.671373333336342,5.671090000003006,"Node 0, Node 4",9001,1451217,100,2629,371,2224,776,2272,728
47,0.3,0.025,0.002,0.01,0.005,4,4,2G-NonLocalCNOT,0.4043333333333333,4.847133333335192,4.846346666668529,"Node 0, Node 4",9001,1419491,100,1909,1091,1651,1349,1866,1134
47,0.3,0.025,0.002,0.01,0.005,4,5,0G,0.6706666666666666,0.6410799999998974,0.6410099999998977,"Node 0, Node 4",9001,202092,100,2392,608,2277,723,2355,645
47,0.3,0.025,0.002,0.01,0.005,4,5,E2E-1G-Ss-Dp,0.6436666666666666,5.728436666669453,5.727350000002792,"Node 0, Node 4",9001,1464416,100,2516,484,2161,839,2185,815
47,0.3,0.025,0.002,0.01,0.005,4,5,1G-Ss-Dp,0.6396666666666667,2.1803333333359554,2.1799566666692898,"Node 0, Node 4",9001,731751,100,2443,557,2122,878,2273,727
47,0.3,0.025,0.002,0.01,0.005,4,5,1-2G-DirectedEncoded,0.5536666666666668,2.1647100000025166,2.1645500000025155,"Node 0, Node 4",9001,727441,100,2253,747,1943,1057,2126,874
47,0.3,0.025,0.002,0.01,0.005,4,5,HG-END2ENDPurifiedEncoded,0.6888333333333334,5.62588666666967,5.625176666669668,"Node 0, Node 4",9001,1440790,100,2605,395,2227,773,2301,699
47,0.3,0.025,0.002,0.01,0.005,4,5,2G-NonLocalCNOT,0.416,4.837360000001861,4.8366200000018695,"Node 0, Node 4",9001,1414763,100,1927,1073,1657,1343,1912,1088
47,0.3,0.025,0.002,0.01,0.005,4,6,0G,0.6731666666666667,0.6438966666665668,0.6438866666665668,"Node 0, Node 4",9001,201559,100,2367,633,2310,690,2362,638
47,0.3,0.025,0.002,0.01,0.005,4,6,E2E-1G-Ss-Dp,0.6346666666666666,5.794960000002659,5.793306666669326,"Node 0, Node 4",9001,1483595,100,2477,523,2127,873,2204,796
47,0.3,0.025,0.002,0.01,0.005,4,6,1G-Ss-Dp,0.639,2.1750866666691646,2.1749100000024977,"Node 0, Node 4",9001,733396,100,2404,596,2131,869,2299,701
47,0.3,0.025,0.002,0.01,0.005,4,6,1-2G-DirectedEncoded,0.5478333333333333,2.1684300000025223,2.168223333335855,"Node 0, Node 4",9001,730122,100,2238,762,1945,1055,2104,896
47,0.3,0.025,0.002,0.01,0.005,4,6,HG-END2ENDPurifiedEncoded,0.6846666666666666,5.739746666669578,5.7394600000029055,"Node 0, Node 4",9001,1467884,100,2600,400,2229,771,2279,721
47,0.3,0.025,0.002,0.01,0.005,4,6,2G-NonLocalCNOT,0.42466666666666664,4.850963333335096,4.850300000001765,"Node 0, Node 4",9001,1420843,100,1933,1067,1681,1319,1934,1066
47,0.3,0.025,0.002,0.01,0.005,4,7,0G,0.6743333333333332,0.639773333333241,0.6396566666665742,"Node 0, Node 4",9001,200524,100,2354,646,2276,724,2416,584
47,0.3,0.025,0.002,0.01,0.005,4,7,E2E-1G-Ss-Dp,0.6421666666666666,5.690613333336336,5.69043666666967,"Node 0, Node 4",9001,1454790,100,2495,505,2153,847,2205,795
47,0.3,0.025,0.002,0.01,0.005,4,7,1G-Ss-Dp,0.633,2.1765100000024957,2.176320000002496,"Node 0, Node 4",9001,731579,100,2419,581,2067,933,2312,688
47,0.3,0.025,0.002,0.01,0.005,4,7,1-2G-DirectedEncoded,0.55,2.1775066666692395,2.177406666669239,"Node 0, Node 4",9001,730505,100,2243,757,1892,1108,2165,835
47,0.3,0.025,0.002,0.01,0.005,4,7,HG-END2ENDPurifiedEncoded,0.679,5.715623333336426,5.714803333336428,"Node 0, Node 4",9001,1459970,100,2615,385,2199,801,2260,740
47,0.3,0.025,0.002,0.01,0.005,4,7,2G-NonLocalCNOT,0.4188333333333333,4.858070000001753,4.857486666668419,"Node 0, Node 4",9001,1420654,100,1961,1039,1619,1381,1933,1067
47,0.3,0.025,0.002,0.01,0.005,4,8,0G,0.6658333333333333,0.6415733333332254,0.6414366666665586,"Node 0, Node 4",9001,200781,100,2390,610,2269,731,2336,664
47,0.3,0.025,0.002,0.01,0.005,4,8,E2E-1G-Ss-Dp,0.6346666666666667,5.709700000003147,5.70936000000315,"Node 0, Node 4",9001,1463971,100,2490,510,2121,879,2197,803
47,0.3,0.025,0.002,0.01,0.005,4,8,1G-Ss-Dp,0.63,2.165426666669224,2.1653666666692235,"Node 0, Node 4",9001,728888,100,2419,581,2078,922,2283,717
47,0.3,0.025,0.002,0.01,0.005,4,8,1-2G-DirectedEncoded,0.5526666666666668,2.1780733333358264,2.1778966666691595,"Node 0, Node 4",9001,732586,100,2254,746,1916,1084,2146,854
47,0.3,0.025,0.002,0.01,0.005,4,8,HG-END2ENDPurifiedEncoded,0.6821666666666666,5.653556666669491,5.652930000002822,"Node 0, Node 4",9001,1446152,100,2625,375,2172,828,2296,704
47,0.3,0.025,0.002,0.01,0.005,4,8,2G-NonLocalCNOT,0.4116666666666667,4.844196666668604,4.84344000000195,"Node 0, Node 4",9001,1416422,100,1928,1072,1685,1315,1857,1143
47,0.3,0.025,0.002,0.01,0.005,4,9,0G,0.6761666666666666,0.6435199999998814,0.6434899999998815,"Node 0, Node 4",9001,203454,100,2383,617,2288,712,2386,614
47,0.3,0.025,0.002,0.01,0.005,4,9,E2E-1G-Ss-Dp,0.6441666666666667,5.6460300000029955,5.645620000003001,"Node 0, Node 4",9001,1443965,100,2487,513,2156,844,2222,778
47,0.3,0.025,0.002,0.01,0.005,4,9,1G-Ss-Dp,0.64,2.171703333335782,2.1715666666691154,"Node 0, Node 4",9001,731248,100,2413,587,2160,840,2267,733
47,0.3,0.025,0.002,0.01,0.005,4,9,1-2G-DirectedEncoded,0.542,2.1903566666692433,2.189346666669242,"Node 0, Node 4",9001,734987,100,2161,839,1916,1084,2175,825
47,0.3,0.025,0.002,0.01,0.005,4,9,HG-END2ENDPurifiedEncoded,0.6846666666666668,5.7052266666697316,5.704820000003064,"Node 0, Node 4",9001,1460795,100,2598,402,2233,767,2277,723
47,0.3,0.025,0.002,0.01,0.005,4,9,2G-NonLocalCNOT,0.4186666666666667,4.861306666668173,4.860850000001507,"Node 0, Node 4",9001,1420239,100,1883,1117,1684,1316,1945,1055
48,0.3,0.025,0.002,0.01,0.0075,4,0,0G,0.6493333333333333,0.6417299999998763,0.6416999999998765,"Node 0, Node 4",9001,202302,100,2370,630,2194,806,2332,668
48,0.3,0.025,0.002,0.01,0.0075,4,0,E2E-1G-Ss-Dp,0.6111666666666666,5.822786666669372,5.821810000002706,"Node 0, Node 4",9001,1489596,100,2443,557,2064,936,2160,840
48,0.3,0.025,0.002,0.01,0.0075,4,0,1G-Ss-Dp,0.6176666666666666,2.2146933333359677,2.214236666669299,"Node 0, Node 4",9001,743050,100,2421,579,2054,946,2231,769
48,0.3,0.025,0.002,0.01,0.0075,4,0,1-2G-DirectedEncoded,0.5263333333333333,2.196126666669221,2.195890000002554,"Node 0, Node 4",9001,736427,100,2175,825,1854,1146,2129,871
48,0.3,0.025,0.002,0.01,0.0075,4,0,HG-END2ENDPurifiedEncoded,0.6493333333333333,5.8398600000029015,5.839623333336237,"Node 0, Node 4",9001,1495371,100,2569,431,2114,886,2213,787
48,0.3,0.025,0.002,0.01,0.0075,4,0,2G-NonLocalCNOT,0.40166666666666667,4.848266666668493,4.847660000001823,"Node 0, Node 4",9001,1416814,100,1909,1091,1624,1376,1877,1123
48,0.3,0.025,0.002,0.01,0.0075,4,1,0G,0.6645000000000001,0.647429999999875,0.6473999999998752,"Node 0, Node 4",9001,203383,100,2386,614,2239,761,2362,638
48,0.3,0.025,0.002,0.01,0.0075,4,1,E2E-1G-Ss-Dp,0.615,5.8153933333363685,5.815080000003044,"Node 0, Node 4",9001,1489038,100,2433,567,2085,915,2172,828
48,0.3,0.025,0.002,0.01,0.0075,4,1,1G-Ss-Dp,0.6181666666666666,2.1962900000025583,2.195846666669224,"Node 0, Node 4",9001,735516,100,2403,597,2077,923,2229,771
48,0.3,0.025,0.002,0.01,0.0075,4,1,1-2G-DirectedEncoded,0.5435,2.1975166666692916,2.19660000000262,"Node 0, Node 4",9001,738687,100,2251,749,1888,1112,2122,878
48,0.3,0.025,0.002,0.01,0.0075,4,1,HG-END2ENDPurifiedEncoded,0.6725000000000001,5.831530000002985,5.831160000002989,"Node 0, Node 4",9001,1493206,100,2569,431,2188,812,2278,722
48,0.3,0.025,0.002,0.01,0.0075,4,1,2G-NonLocalCNOT,0.3936666666666666,4.838410000001862,4.837750000001868,"Node 0, Node 4",9001,1415356,100,1846,1154,1655,1345,1861,1139
48,0.3,0.025,0.002,0.01,0.0075,4,2,0G,0.6619999999999999,0.6449766666665679,0.6448966666665683,"Node 0, Node 4",9001,202644,100,2416,584,2242,758,2314,686
48,0.3,0.025,0.002,0.01,0.0075,4,2,E2E-1G-Ss-Dp,0.6246666666666667,5.7663466666695955,5.766193333336265,"Node 0, Node 4",9001,1479575,100,2424,576,2125,875,2199,801
48,0.3,0.025,0.002,0.01,0.0075,4,2,1G-Ss-Dp,0.6238333333333334,2.196830000002574,2.19666666666924,"Node 0, Node 4",9001,737307,100,2333,667,2119,881,2291,709
48,0.3,0.025,0.002,0.01,0.0075,4,2,1-2G-DirectedEncoded,0.5459999999999999,2.18813666666917,2.1879700000025033,"Node 0, Node 4",9001,737568,100,2196,804,1955,1045,2125,875
48,0.3,0.025,0.002,0.01,0.0075,4,2,HG-END2ENDPurifiedEncoded,0.6738333333333333,5.74419000000282,5.743800000002815,"Node 0, Node 4",9001,1470337,100,2577,423,2172,828,2294,706
48,0.3,0.025,0.002,0.01,0.0075,4,2,2G-NonLocalCNOT,0.39366666666666666,4.833546666668708,4.833223333335374,"Node 0, Node 4",9001,1414965,100,1885,1115,1659,1341,1818,1182
48,0.3,0.025,0.002,0.01,0.0075,4,3,0G,0.6663333333333334,0.6426266666665718,0.6425699999999046,"Node 0, Node 4",9001,201284,100,2363,637,2272,728,2363,637
48,0.3,0.025,0.002,0.01,0.0075,4,3,E2E-1G-Ss-Dp,0.6201666666666668,5.753426666669858,5.752646666669858,"Node 0, Node 4",9001,1473366,100,2442,558,2121,879,2158,842
48,0.3,0.025,0.002,0.01,0.0075,4,3,1G-Ss-Dp,0.6175,2.1898500000025987,2.1896600000025987,"Node 0, Node 4",9001,738716,100,2369,631,2077,923,2259,741
48,0.3,0.025,0.002,0.01,0.0075,4,3,1-2G-DirectedEncoded,0.5346666666666666,2.1998666666693256,2.19925333333599,"Node 0, Node 4",9001,741022,100,2201,799,1875,1125,2132,868
48,0.3,0.025,0.002,0.01,0.0075,4,3,HG-END2ENDPurifiedEncoded,0.656,5.812463333336421,5.811673333336421,"Node 0, Node 4",9001,1487510,100,2578,422,2115,885,2243,757
48,0.3,0.025,0.002,0.01,0.0075,4,3,2G-NonLocalCNOT,0.4088333333333333,4.839536666668651,4.8389766666686524,"Node 0, Node 4",9001,1419256,100,1900,1100,1668,1332,1885,1115
48,0.3,0.025,0.002,0.01,0.0075,4,4,0G,0.6605000000000001,0.6456399999998964,0.6455999999998966,"Node 0, Node 4",9001,202987,100,2358,642,2274,726,2331,669
48,0.3,0.025,0.002,0.01,0.0075,4,4,E2E-1G-Ss-Dp,0.6194999999999999,5.759430000003028,5.759046666669696,"Node 0, Node 4",9001,1472556,100,2441,559,2134,866,2142,858
48,0.3,0.025,0.002,0.01,0.0075,4,4,1G-Ss-Dp,0.6206666666666667,2.193673333335883,2.193476666669216,"Node 0, Node 4",9001,738964,100,2379,621,2097,903,2248,752
48,0.3,0.025,0.002,0.01,0.0075,4,4,1-2G-DirectedEncoded,0.5369999999999999,2.2089200000025806,2.2084933333359134,"Node 0, Node 4",9001,740991,100,2229,771,1858,1142,2135,865
48,0.3,0.025,0.002,0.01,0.0075,4,4,HG-END2ENDPurifiedEncoded,0.6635,5.767493333336256,5.766346666669597,"Node 0, Node 4",9001,1476049,100,2605,395,2138,862,2238,762
48,0.3,0.025,0.002,0.01,0.0075,4,4,2G-NonLocalCNOT,0.4058333333333333,4.847686666668262,4.8472600000015955,"Node 0, Node 4",9001,1416939,100,1892,1108,1661,1339,1882,1118
48,0.3,0.025,0.002,0.01,0.0075,4,5,0G,0.6613333333333333,0.6422333333332404,0.6421833333332406,"Node 0, Node 4",9001,201183,100,2358,642,2237,763,2373,627
48,0.3,0.025,0.002,0.01,0.0075,4,5,E2E-1G-Ss-Dp,0.6193333333333334,5.753333333336228,5.75319666666956,"Node 0, Node 4",9001,1471530,100,2460,540,2074,926,2182,818
48,0.3,0.025,0.002,0.01,0.0075,4,5,1G-Ss-Dp,0.626,2.1910100000025414,2.190623333335873,"Node 0, Node 4",9001,737938,100,2365,635,2090,910,2301,699
48,0.3,0.025,0.002,0.01,0.0075,4,5,1-2G-DirectedEncoded,0.526,2.210053333335974,2.209686666669306,"Node 0, Node 4",9001,740643,100,2171,829,1885,1115,2100,900
48,0.3,0.025,0.002,0.01,0.0075,4,5,HG-END2ENDPurifiedEncoded,0.6649999999999999,5.832946666669468,5.8315000000028006,"Node 0, Node 4",9001,1489542,100,2564,436,2144,856,2282,718
48,0.3,0.025,0.002,0.01,0.0075,4,5,2G-NonLocalCNOT,0.3983333333333333,4.848080000001869,4.847563333335206,"Node 0, Node 4",9001,1416819,100,1868,1132,1634,1366,1888,1112
48,0.3,0.025,0.002,0.01,0.0075,4,6,0G,0.6565,0.6455266666665656,0.6454499999998985,"Node 0, Node 4",9001,202268,100,2359,641,2244,756,2336,664
48,0.3,0.025,0.002,0.01,0.0075,4,6,E2E-1G-Ss-Dp,0.6246666666666667,5.743756666669626,5.743326666669622,"Node 0, Node 4",9001,1469449,100,2481,519,2122,878,2145,855
48,0.3,0.025,0.002,0.01,0.0075,4,6,1G-Ss-Dp,0.6181666666666666,2.1961800000025335,2.1958033333358653,"Node 0, Node 4",9001,740644,100,2380,620,2111,889,2218,782
48,0.3,0.025,0.002,0.01,0.0075,4,6,1-2G-DirectedEncoded,0.5366666666666667,2.202333333335974,2.2021266666693067,"Node 0, Node 4",9001,739386,100,2200,800,1880,1120,2140,860
48,0.3,0.025,0.002,0.01,0.0075,4,6,HG-END2ENDPurifiedEncoded,0.6718333333333333,5.819923333336349,5.818123333336349,"Node 0, Node 4",9001,1489667,100,2569,431,2204,796,2258,742
48,0.3,0.025,0.002,0.01,0.0075,4,6,2G-NonLocalCNOT,0.4015,4.838390000001824,4.837730000001829,"Node 0, Node 4",9001,1419335,100,1888,1112,1656,1344,1865,1135
48,0.3,0.025,0.002,0.01,0.0075,4,7,0G,0.6499999999999999,0.6440699999998957,0.6440599999998957,"Node 0, Node 4",9001,202068,100,2354,646,2196,804,2350,650
48,0.3,0.025,0.002,0.01,0.0075,4,7,E2E-1G-Ss-Dp,0.6325,5.82619333333616,5.8250100000028295,"Node 0, Node 4",9001,1490929,100,2457,543,2142,858,2196,804
48,0.3,0.025,0.002,0.01,0.0075,4,7,1G-Ss-Dp,0.636,2.183653333335949,2.1835433333359497,"Node 0, Node 4",9001,735212,100,2423,577,2090,910,2303,697
48,0.3,0.025,0.002,0.01,0.0075,4,7,1-2G-DirectedEncoded,0.5305,2.197553333335947,2.197470000002612,"Node 0, Node 4",9001,738414,100,2220,780,1862,1138,2101,899
48,0.3,0.025,0.002,0.01,0.0075,4,7,HG-END2ENDPurifiedEncoded,0.6673333333333334,5.7830800000028955,5.7825900000028945,"Node 0, Node 4",9001,1482271,100,2576,424,2162,838,2266,734
48,0.3,0.025,0.002,0.01,0.0075,4,7,2G-NonLocalCNOT,0.3965,4.840230000001667,4.839543333335,"Node 0, Node 4",9001,1418085,100,1869,1131,1593,1407,1917,1083
48,0.3,0.025,0.002,0.01,0.0075,4,8,0G,0.6588333333333333,0.6444633333332338,0.6444033333332341,"Node 0, Node 4",9001,202484,100,2360,640,2227,773,2366,634
48,0.3,0.025,0.002,0.01,0.0075,4,8,E2E-1G-Ss-Dp,0.621,5.73087333333643,5.729946666669763,"Node 0, Node 4",9001,1462812,100,2417,583,2102,898,2207,793
48,0.3,0.025,0.002,0.01,0.0075,4,8,1G-Ss-Dp,0.6263333333333333,2.189583333335956,2.1891400000026215,"Node 0, Node 4",9001,735523,100,2407,593,2072,928,2279,721
48,0.3,0.025,0.002,0.01,0.0075,4,8,1-2G-DirectedEncoded,0.5425,2.207440000002664,2.2073800000026638,"Node 0, Node 4",9001,743685,100,2215,785,1899,1101,2141,859
48,0.3,0.025,0.002,0.01,0.0075,4,8,HG-END2ENDPurifiedEncoded,0.662,5.8611166666697905,5.860813333336465,"Node 0, Node 4",9001,1501500,100,2535,465,2165,835,2272,728
48,0.3,0.025,0.002,0.01,0.0075,4,8,2G-NonLocalCNOT,0.39766666666666667,4.8331666666685695,4.832593333335245,"Node 0, Node 4",9001,1413758,100,1859,1141,1621,1379,1906,1094
48,0.3,0.025,0.002,0.01,0.0075,4,9,0G,0.6636666666666667,0.6488566666665675,0.6487433333332354,"Node 0, Node 4",9001,204158,100,2386,614,2232,768,2364,636
48,0.3,0.025,0.002,0.01,0.0075,4,9,E2E-1G-Ss-Dp,0.6251666666666666,5.787673333336175,5.787533333336181,"Node 0, Node 4",9001,1480920,100,2441,559,2140,860,2170,830
48,0.3,0.025,0.002,0.01,0.0075,4,9,1G-Ss-Dp,0.6236666666666667,2.1885666666692862,2.188346666669286,"Node 0, Node 4",9001,737402,100,2430,570,2059,941,2253,747
48,0.3,0.025,0.002,0.01,0.0075,4,9,1-2G-DirectedEncoded,0.5308333333333334,2.1861566666692562,2.18606000000259,"Node 0, Node 4",9001,734880,100,2201,799,1905,1095,2079,921
48,0.3,0.025,0.002,0.01,0.0075,4,9,HG-END2ENDPurifiedEncoded,0.6686666666666666,5.792753333336131,5.792503333336131,"Node 0, Node 4",9001,1478795,100,2625,375,2141,859,2246,754
48,0.3,0.025,0.002,0.01,0.0075,4,9,2G-NonLocalCNOT,0.3893333333333333,4.840076666668543,4.839573333335216,"Node 0, Node 4",9001,1418321,100,1872,1128,1585,1415,1879,1121
49,0.3,0.025,0.002,0.01,0.01,4,0,0G,0.6528333333333334,0.6460399999998769,0.6458633333332103,"Node 0, Node 4",9001,203084,100,2333,667,2254,746,2330,670
49,0.3,0.025,0.002,0.01,0.01,4,0,E2E-1G-Ss-Dp,0.6086666666666667,5.96440333333623,5.964226666669563,"Node 0, Node 4",9001,1523885,100,2410,590,2110,890,2132,868
49,0.3,0.025,0.002,0.01,0.01,4,0,1G-Ss-Dp,0.5941666666666667,2.2280800000026084,2.2276200000026067,"Node 0, Node 4",9001,745451,100,2350,650,2052,948,2163,837
49,0.3,0.025,0.002,0.01,0.01,4,0,1-2G-DirectedEncoded,0.522,2.215530000002636,2.215166666669302,"Node 0, Node 4",9001,745330,100,2161,839,1869,1131,2102,898
49,0.3,0.025,0.002,0.01,0.01,4,0,HG-END2ENDPurifiedEncoded,0.6565000000000001,5.881553333336214,5.880323333336212,"Node 0, Node 4",9001,1506735,100,2551,449,2146,854,2242,758
